file_name,device_serial,host_ip,iteration,mBands,ssRsrp,ssRsrq,ssSinr,level,mean_ssRsrp,mean_ssRsrq,mean_ssSinr,std_dev_ssRsrp,std_dev_ssSinr
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,15,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,16,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,17,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,18,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,19,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,20,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,21,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,22,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,23,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,24,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,25,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,26,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,27,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,28,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,29,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,30,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,31,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,32,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,33,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,34,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,35,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,36,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,37,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,38,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,39,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,40,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,41,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,42,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,43,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,44,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,45,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,46,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,47,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,48,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,49,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,50,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,51,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,52,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,53,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,54,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,55,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,56,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,57,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,58,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,59,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,60,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,61,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,62,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,63,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,64,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,65,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,66,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,67,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,68,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,69,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,70,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,71,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,72,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,73,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,74,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,75,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,76,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,77,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,78,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,79,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,80,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,81,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,82,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,83,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,84,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,85,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,86,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,87,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,88,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,89,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,90,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,91,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,92,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,93,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,94,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,95,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,96,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,97,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,98,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,99,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,100,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,101,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,102,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,103,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,104,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,105,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,106,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,107,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,108,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,109,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,110,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,111,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,112,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,113,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,114,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,115,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,116,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,117,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,118,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,119,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,120,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,121,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,122,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,123,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,124,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,125,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,126,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,127,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,128,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,129,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,130,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,131,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,132,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,133,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,134,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,135,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,136,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,137,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,138,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,139,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,140,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,141,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,142,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,143,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,144,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,145,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,146,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,147,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,148,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,149,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,150,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,151,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,152,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,153,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,154,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,155,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,156,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,157,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,158,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,159,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,160,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,161,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,162,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,163,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,164,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,165,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,166,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,167,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,168,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,169,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,170,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,171,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,172,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,173,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,174,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,175,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,176,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,177,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,178,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,179,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,180,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,181,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,182,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,183,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,184,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,185,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,186,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,187,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,188,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,189,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,190,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,191,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,192,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,193,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,194,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,195,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,196,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,197,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,198,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,199,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,200,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,201,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,202,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,203,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,204,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,205,78,-80,-11,34,3,-80,-11,34,0.0,0.0
cell_info-20250306-011001.json,A75259FRCN9A2DV0538,10.11.32.205,206,78,-80,-11,34,3,-80,-11,34,0.0,0.0
